AKT1|207	chr14:105238789-105238702:-	81.79772086	54.00252534	38.55164494	71.90478998	56.94754612	47.43385975	54.26114079	14.62280456	101.7816576	50.38313089	30.36912301	33.45331898	52.19572673	61.89100222	47.60502016	62.54723666	35.70371839	45.60569034	71.58986582	40.61196027	68.6502894	65.54296117	48.05732051	36.42633029	46.13335903	28.9245575	49.02389373	59.22966973	35.82231646	51.91051683	52.53167584	82.31867157	43.92535162	24.52007019	49.53667499	86.63840699	58.58278081	45.94282179	61.12131178	47.28943994	37.6921851	42.62761215	86.4711716	45.04048028	69.67906173	51.07520358	57.13632272	53.47220511	42.19523202	52.75434514	73.07385489	43.9348566	148.9742718	53.56170103	81.61451196	73.60416642	77.01402624	71.60377367	72.32932628	45.73826747	28.91921313	24.28030663	68.20884697	34.83362795	86.79395894	53.86427511	92.12040077	88.44354337	75.95175733	82.31601966	36.19523426	85.54675997	48.84375975	45.19830849	77.33086349	25.66995908	62.09230633	60.09116797	54.46239433	41.61717012	34.41696274	90.37737851	48.46644069	74.98869074	63.71478477	53.95814924	48.40008562	52.38424091	61.93354696	58.76455862	55.84234085	63.63698345	91.21350965	87.34477878	55.94026226	48.69667454	41.06697344	28.8169593	50.16591825	33.83339639	76.60739042	44.83922918	53.42189084	73.05349165	67.430922	62.73442007	29.03722991	48.48768153	62.75461027	48.99467691	40.53872499	23.82884501	59.02762334	50.23188868	57.3683834	36.7020696	48.78777761	61.08837972	81.72815958	61.09016819	116.111729	54.691926	29.81846212	61.28322302	100.0162646	150.9173331	92.45387626	61.39494171	94.81839358	44.26136464	73.12272695	38.81675859	68.67987806	66.10807116	32.63010094	73.97391399	107.1026544	81.17720503	78.28620008	61.76993612	53.70781528	37.75959887	29.5529401	57.62962785	48.27606443	45.10637844	60.91763476	45.16741021	52.88435079	51.72002018	17.40429935	59.89594252	73.27842988	32.61348479	62.0292327	75.90601457	25.97307858	9.329513452	76.65380594	82.5895315	60.61535349	54.47694389	81.05880893	54.10759595	22.29461039	56.48181604	29.94502422	38.60863272	83.56588352	42.58531437	88.3832316	77.06445619	55.24131037	115.9838665	50.84054442	61.37641613	63.59892696	54.71767702	57.13236501	55.49569638	62.75149096	36.13738067	79.69073935	50.14815174	40.3437418	139.4579993	71.38076173	36.85331709	40.03556046	57.6927179	58.7377152	30.15321398	28.63584161	98.40025028	72.93440083	34.85307485	79.24972096	31.97754489	58.05361799	43.73070402	63.63547617	87.98339618	36.59381319	82.1225177	83.19332757	57.92605961	72.71245907	27.48670333	86.50836023	122.4886786	45.25844847	84.74075065	88.03052623	45.16344477	61.69546874	89.45790999	70.454102	89.45096087	70.5358612	107.6350949	49.95815228	50.43433308	46.8395359	77.54572818	37.80579795
AKT1|207	chr14:105239429-105239215:-	79.99194704	53.7511835	43.6157032	73.52241401	55.62069302	48.97993457	53.32894145	12.9479727	103.7535485	50.76781613	34.08436039	36.32621927	52.94139997	64.63716665	48.86696845	71.63717256	36.92396761	51.11282036	79.12354928	43.84765858	71.01276238	68.92947169	50.51329817	37.45564358	49.49271124	30.59380991	47.74860522	66.5063397	39.04616027	53.22469632	53.93048231	85.21979151	47.89862888	25.21427668	46.50155927	88.34981982	57.56963251	45.09306931	52.60588889	43.95983395	37.04308506	39.24682381	84.47437969	43.47801954	74.71007304	50.69398593	54.87275858	54.87684193	40.75536212	52.96549869	77.2409044	46.60211612	153.3086855	53.73372693	80.71160904	73.98684529	71.70295063	73.15041017	72.91380492	48.91229629	30.06763768	21.56761891	71.15467613	31.41055856	91.52060096	56.18488318	97.08037342	85.64049049	76.79252391	86.12309085	38.39068589	87.16313457	53.04769223	46.05083625	76.15701529	24.24329809	62.07589081	59.84727328	60.02239694	41.86934652	36.69009864	93.30544133	52.41109478	76.15708525	67.65428171	57.36325086	49.42478265	57.72370737	62.23005138	53.96237723	54.35313825	61.67563721	89.44329741	89.42022168	49.56284197	47.52299656	40.53067817	27.84580736	49.82503527	35.83679811	70.25257871	44.56307931	53.75743733	75.27743378	65.49226193	62.9268602	30.6913172	49.37637251	66.03923583	42.47954974	41.29526852	24.21224555	54.85912528	56.21765435	61.09896035	38.29200584	50.23900312	59.83576732	76.81956933	60.58587486	117.2546855	29.91343686	33.50033107	65.90141835	107.5163031	169.1198887	99.55157548	61.95615498	89.89863782	46.54572023	77.83527957	41.47152537	72.19023029	68.50895761	34.92923321	76.38340673	107.4839703	80.10479899	78.78401198	63.50240017	57.3511731	36.34750885	30.69219603	55.6544495	44.38429154	44.44235937	57.39051452	42.99924265	51.5581224	52.60728073	19.47666315	57.8532562	70.28081744	28.43705079	64.87890109	70.90871235	27.04294148	8.314012895	78.67171635	82.96990056	61.037579	57.33023455	87.12516715	53.01446413	23.05272199	57.37717773	33.52752098	39.1889615	87.36426755	47.5484334	80.93060697	80.22417438	62.01551754	118.0856032	51.73793056	65.19149513	64.27558164	53.3100986	59.87239783	58.86232653	61.55222973	37.80828887	76.75573781	48.58477798	41.16030606	138.398364	70.60093946	32.27975958	38.47635733	53.10039396	57.62659087	30.03575853	30.65390645	104.5807119	72.70613832	34.32319473	79.88170006	30.75790431	59.58294652	44.65559968	66.96581425	86.50912032	38.77749472	82.5996899	86.6651937	58.20568224	82.90357511	29.29060443	90.6931521	128.6035571	42.99573547	86.86589947	85.57957906	48.80297426	58.71670381	89.02275795	72.71335635	92.50766436	72.83544163	103.9647408	50.79683852	54.57753084	52.459355	77.18151797	40.7696524
AKT1|207	chr14:105239716-105239588:-	96.09140217	66.55586135	51.96387457	87.89680705	75.14037819	64.67597717	67.6990172	21.14413602	135.608511	72.18030937	50.94367345	49.69647477	66.40589351	80.76146553	66.30359001	103.6493018	51.28236061	64.61065167	113.5420288	60.35807653	98.78816196	98.77908483	73.6737504	49.51323773	76.00205595	39.25991508	59.87527861	84.2401351	47.67345316	68.17057442	71.69212344	115.4010339	63.74639445	26.33002745	58.27888307	117.3783239	73.00872656	58.88263781	78.41979625	62.91603297	54.49793524	58.72204725	105.5605119	59.9709375	104.7421936	70.99350093	71.78367038	79.48134569	59.16843252	75.43176469	111.8938319	67.23194394	203.9832687	70.02408164	110.1707996	101.7281539	96.81466114	102.1121793	112.7072034	75.82919004	43.42275596	22.29482296	95.78233499	35.00470187	129.2816031	68.56963832	127.5194627	117.3439129	104.248463	108.3803718	51.37714988	117.9314313	70.18488986	55.7304292	104.624991	29.05608005	84.956571	85.31739739	83.1778105	55.70651789	58.58713768	142.6336042	67.17969282	112.0583925	96.99144234	83.80301821	80.96593585	80.13610638	82.63961454	68.56238107	74.35924216	87.2708955	117.5135984	115.184928	66.64075888	65.3444036	51.03214036	37.03815745	66.09851422	51.13164982	92.11973513	58.957555	70.02502936	95.04249501	81.93431058	75.26144138	36.38204398	59.69245901	85.84057887	58.46003381	53.36052636	37.09084792	76.36535768	69.45955694	84.84384735	51.41789864	65.84739587	84.81111035	100.2132205	76.97557786	153.3292096	69.97450853	43.57873918	84.80264923	143.2144667	215.1125723	122.3899249	79.75619773	118.588368	60.24928383	101.1489847	55.55564547	87.74607346	81.06341689	40.21561631	99.88402577	137.8964299	105.0739346	102.7344851	75.68702936	73.56938414	55.15718826	35.44905308	76.89016912	68.59158478	55.48561749	76.88078218	59.17814487	68.51072706	70.63236434	25.93101309	78.07971018	89.26064643	37.49609861	88.4431486	91.79554116	34.81907916	12.77499671	103.911202	113.3960931	90.72077631	73.89067923	105.3080378	63.43148492	29.52263364	84.97632651	49.6082809	51.21129846	119.6501824	57.78909129	89.7179841	106.6366346	81.09575774	148.9121516	71.80537944	79.63842884	88.26865351	72.49612869	83.27868144	83.70534816	80.85976284	49.30575396	98.76838511	69.94738211	55.83649009	183.4948204	88.88172369	38.03038223	51.42486517	60.13244836	78.44443123	39.59169986	40.9124417	137.1567098	93.79928677	46.10984147	105.1495401	38.52204995	73.74676853	65.61574571	98.06927892	120.9697038	59.96981753	119.6818969	107.0141406	70.18974175	101.4622257	42.38782042	118.4735864	154.2083935	54.38797965	117.874219	106.1365182	63.44286707	71.85437117	117.7124264	98.71563664	122.7517479	83.85141661	131.6947971	64.13169131	69.71353191	65.77926735	94.98404773	53.41149346
AKT1|207	chr14:105239917-105239792:-	94.82917717	69.82158531	51.42677737	90.79342238	71.3655208	62.28577756	64.04951056	18.71461653	137.8358699	73.2201675	45.31963659	46.52754608	62.12916953	75.67021739	60.38337682	97.56612306	44.80688333	65.20399428	113.5801594	61.57533511	93.01129637	91.52605146	73.61425449	52.18827496	71.52324808	38.28697287	57.71007305	88.22528107	47.98921136	69.01761335	69.40011453	104.9114521	63.57836117	29.89685875	52.52909506	114.2150605	66.83132162	61.50199675	74.07324036	56.38967295	52.05454439	58.73365784	98.51296168	59.85466148	100.7388491	70.22590746	58.91335745	75.07318695	56.24608819	72.45971345	104.0037537	68.09091828	199.7578386	69.45976759	106.3809655	97.50696947	88.98087253	102.4457812	105.1752193	71.90839192	39.69039444	17.39972478	95.6136362	31.45186602	128.4339594	71.04151039	127.6415612	115.7441775	99.82528587	103.3085715	50.19193739	113.5281474	68.62048677	52.47756714	98.61962428	25.36422411	84.46666405	83.28954627	81.50249607	55.55938086	55.30669995	137.6282775	65.56269795	105.8648139	95.55084253	83.17841974	73.80648461	78.20918718	80.43276867	68.30169113	73.80690173	84.52907128	109.4845858	106.2874048	62.1074753	58.7457221	49.910188	35.17423336	64.25039422	48.4392282	89.23208303	62.12241568	66.47911864	94.70616453	82.31687655	71.90483056	36.26284988	60.05716942	78.2797436	55.96251861	51.21325945	32.64295654	73.39853729	64.68360191	81.71901714	47.17641926	65.64432679	77.07891689	97.20631758	71.73748272	145.1824324	72.98649974	39.42562225	78.51558951	130.5283289	193.8468365	117.3583803	80.76574311	113.8655716	59.08889272	98.56965722	51.89944689	83.17946581	80.61842112	36.54528708	92.4125804	135.0086723	95.93035655	93.74505478	69.24720476	66.69669146	50.86493158	32.2034811	69.32290627	62.81774278	56.60682899	72.91137519	57.43413013	66.22710466	65.55649632	23.80584466	73.21279502	89.08269001	35.82625955	88.31420271	86.04464879	31.9345824	9.244914029	100.9569922	111.9749752	89.24556646	77.3421461	98.0436082	54.66786323	29.85517042	79.3308714	47.15686419	48.68163315	114.2858842	54.19758563	77.93723304	92.81808653	75.14626832	134.3464517	65.84470635	74.00236184	89.53978327	74.16953969	83.82966685	83.86211323	76.5822727	46.54955493	93.18849695	65.26841242	52.84161726	180.3029918	86.60286068	34.00158417	49.64139321	57.79333545	73.91184285	39.51667275	37.81169935	129.9596345	89.51661503	45.13290937	102.5212551	34.71092902	66.40080258	68.41052377	94.98831795	118.5608673	59.98740144	118.0541789	104.7894345	68.52925828	94.09726983	41.2775868	116.0040625	151.151714	56.40545919	109.8175737	103.4043867	62.34508251	72.84026435	111.918921	93.97204844	125.4494915	80.80740624	122.4097363	63.35580549	66.09696762	61.13737659	97.87108883	49.37884984
AKT1|207	chr14:105240317-105240249:-	74.80870466	50.07574506	35.05928214	59.81711404	53.98972461	51.37495336	47.71448167	13.68018636	99.76215697	53.84443628	32.43726863	35.79353408	45.47483872	60.44220973	43.60450865	66.21900239	31.6368274	44.57352275	77.41810921	50.26138929	75.65967564	67.77061266	54.6412957	39.26877399	48.22206703	32.19452485	48.72593954	67.43728317	38.1549814	56.91503935	57.91388351	80.33885	44.7221604	19.4176832	42.85695425	87.295026	54.56836471	48.27020683	51.15256663	40.24389722	38.16649226	46.57854675	78.89413331	44.50362607	77.31037538	54.63774455	42.1502749	56.27938668	37.46964012	55.49636535	75.8506627	44.91310385	154.9228574	51.33973616	83.85796947	75.86838885	69.32025744	74.22601444	71.44227248	52.69014846	30.24455765	9.824860581	72.44770821	21.37647806	92.62570175	54.19473317	97.33867397	84.92732977	71.85545489	78.50274352	40.02959582	79.87023848	50.67471445	40.32110506	75.95578674	19.56293095	63.71410494	62.09247106	71.78776841	42.23489358	35.44184233	113.1255572	55.0796724	85.00898406	72.13676416	67.66262156	59.98012287	58.72741815	60.00028128	51.26276683	53.42497062	62.44310453	83.84368176	85.60789064	44.41332326	42.08599697	35.62485813	27.66477184	52.12898862	38.37051884	66.07042106	50.19931106	53.6593848	72.64285172	59.426932	56.8482102	30.52388825	50.67013799	61.32825406	44.20945267	42.67527702	26.71702711	54.98461288	51.24787151	63.76279457	38.43267645	46.44373497	62.25876784	71.43104774	59.21198747	113.3990483	45.49979913	34.91463465	57.34348917	101.0986818	166.598859	92.7821821	64.79476286	86.22396787	47.32384709	77.70266853	40.73109834	68.08063383	65.37810488	28.1550434	73.29017653	114.4844087	76.92777384	82.64726601	53.81710449	59.30366202	37.64590565	24.41511818	55.37476155	44.72047532	42.30935472	57.35966686	40.99345261	54.65342179	47.22304052	17.4006174	56.17428291	73.75429544	27.97996239	66.89081075	70.68330358	24.41817535	7.331842822	81.4065662	85.71185041	63.49172221	53.97859127	81.23140983	48.30701986	19.87157224	59.91560023	33.93120056	36.47931417	83.24476223	38.50150588	54.03473065	78.15706329	56.43125397	102.2999044	51.1313853	57.21269661	64.15573303	53.83779082	59.34355646	60.42039389	55.11552181	33.04527211	70.95453982	45.79585236	41.12976573	130.6617135	72.17227743	24.94492613	38.38466568	42.5055959	56.45869358	27.01402165	29.57078612	100.833644	72.11730442	33.45756573	78.13940395	28.97710186	49.46473017	42.01295487	63.4114799	85.80540666	42.97293944	83.53165023	81.99561892	50.30338531	73.6381796	27.41985101	89.20750256	113.5668325	41.34237221	80.95031483	81.07330406	48.42724829	53.78513551	84.50570977	70.30180445	94.2274023	58.73265195	98.90105977	48.66008727	48.00324649	48.48062703	70.6070651	37.6170395
AKT1|207	chr14:105241340-105241275:-	83.75841409	60.1033879	41.87064721	83.23120515	63.96800521	53.71596781	60.22758281	15.59874333	117.9159562	61.23927947	41.00225024	39.88399005	51.38755131	67.22673621	56.52861178	82.05374585	38.95000551	54.00244548	92.93302705	55.26946454	81.2528636	81.97289938	67.0560375	49.49550641	60.15922079	35.97160697	53.96369797	76.06742528	42.73719899	56.5389103	61.82114489	92.46547871	52.99178113	25.01111408	42.89223247	99.88375387	55.958151	50.82920968	63.45067232	46.15959168	44.78431961	49.88839319	89.96382737	53.56343802	87.81069052	62.7851435	48.73659759	59.14494679	39.22677748	63.11534128	96.97787905	55.04590242	192.0496758	62.63037288	95.59072015	91.36416673	82.88757016	86.01679751	88.02169688	61.18410971	30.4977522	13.14946785	85.3094768	23.03507239	112.980155	62.19451536	121.6635708	103.0356572	86.78380179	98.31378132	46.0135383	99.64907268	58.66059599	49.66600355	92.2509515	20.88609387	77.24733228	80.82798107	76.63092543	47.18732007	44.62852775	144.4878104	59.86093941	93.45397599	85.10021285	69.41533071	53.14214764	69.04232523	69.05566425	61.43257703	67.66617275	76.21348036	97.95481186	97.76859873	58.26496254	50.63492149	43.30437642	32.82119844	57.46714863	45.18423856	68.49896183	51.73846959	59.82159302	80.0965059	71.17218663	67.49753566	29.74042742	52.58903733	76.15380757	50.99278272	44.3110869	29.93974997	61.45074726	54.37676672	70.74526214	43.26624883	54.11152233	68.34860077	82.36181462	61.1828695	133.2116544	59.94977677	34.72763889	74.7305026	107.044265	182.555153	104.4965527	73.80640309	100.3220564	50.26461383	88.21774048	49.1038632	81.90279516	75.71563873	29.89907182	84.73150533	121.8704339	85.72995573	88.444947	58.6230301	63.50622524	42.76472747	30.12907839	61.13842676	52.02105371	47.33805758	62.86136449	47.93693755	60.01320326	55.0102888	18.03263982	70.84574322	78.28934554	27.81460924	65.94225521	81.96812917	28.24816513	8.890490216	96.93342357	105.7908926	79.85593153	63.70539634	82.00100767	47.13356999	22.4831169	71.09625293	38.41575717	42.01863846	92.89421969	42.45391554	56.38105414	84.04028627	61.97116998	115.1701107	58.21205735	66.67852212	82.77367951	69.37066578	74.70705493	78.00966396	67.15087081	43.64587047	89.67913386	54.7080381	46.64660436	161.4047823	77.73158708	25.937357	44.61577685	48.0960064	62.09706861	28.34717855	33.81051372	119.7960869	76.81852286	42.36489944	92.14683952	29.17446526	55.10662922	51.78327437	80.4917921	96.50128547	47.82943162	91.61232618	88.94035697	61.89831783	88.01074251	32.87452324	103.3603688	130.5372456	45.34249788	90.32261548	89.63364246	56.74374157	63.74277538	109.0684762	81.58200476	103.3241227	70.22709702	109.8592169	58.41324746	63.06006598	55.39455957	84.46312322	41.60694077
AKT1|207	chr14:105241544-105241413:-	69.88298625	47.5099926	33.39204011	63.73693524	48.29217439	43.7279877	45.06702035	11.34639026	98.15445714	55.56955324	32.2095937	33.98897775	44.14681035	61.82907702	48.80736391	67.09465017	31.04848554	44.0469784	75.73835246	41.51776958	67.07041309	73.63739049	54.22386955	42.6551454	51.90536545	26.07698527	39.96324692	59.37449288	32.57792243	45.5478491	52.51477492	74.15684857	42.44821591	19.22528618	36.38450687	85.1427748	47.99979643	46.44180765	53.75002446	37.61458217	38.23391086	42.24611558	76.22954066	39.7818503	74.13950379	50.92963696	42.76827977	44.87910482	28.40181325	48.54350774	74.15108577	46.29964505	140.6208798	48.93818907	73.91403334	69.3467799	60.15577233	67.87411709	66.04321697	49.24691739	26.25416468	9.177567203	65.29312041	18.21232587	88.42271458	52.56107117	90.86142293	75.46662579	64.72428083	73.3133862	33.06995186	73.71009209	44.54650653	39.13609535	66.36524068	14.079454	55.26304902	58.27376446	54.80018456	37.63463815	31.42685138	94.49652542	48.99195472	65.15026649	60.08665592	57.21272325	41.62922327	51.64853465	52.51444373	46.53697616	52.68958391	60.05538621	76.03265334	75.84484601	41.71353345	40.33135894	31.36646279	23.5380677	43.09002491	34.5356986	55.99345167	36.04588071	43.96108154	62.27890385	57.04377005	52.80270735	25.54603041	43.23053343	58.98841453	40.54832088	36.52104957	22.83408013	51.15348532	44.1316077	54.39140008	33.22706546	42.02199328	52.3290945	64.62540254	48.76483771	100.1828447	49.76168719	31.10143881	56.96565219	86.8870249	145.6595634	83.88891351	54.6319832	73.99305271	38.54150011	70.42795686	38.53811675	63.8880004	54.7564632	28.25153728	62.68631509	92.95819025	65.79037716	67.54167465	43.3676305	51.46054387	31.06273197	21.58918231	46.78688777	39.61661187	35.70547359	42.57664079	35.41000247	46.44720133	42.27757477	14.41105678	51.79303927	59.73746308	23.3398301	57.27099734	61.70090005	22.37294803	6.17868575	67.21553069	74.22841453	58.62700811	50.23883979	70.352005	37.64373861	16.24910488	59.26360642	33.69624213	35.95677148	73.73292817	35.55507365	43.44183437	74.87375652	52.79919397	98.18568271	47.65240012	50.95073307	62.40138135	51.9191936	54.38159887	55.53094462	51.01800191	30.65821244	69.93851743	42.6172296	35.71684433	126.2758022	57.93713342	19.42961218	35.42675643	37.1156378	50.24434306	21.30300887	26.82123262	89.95649287	61.63582008	31.659455	69.6313487	23.68776279	40.76496066	43.32915634	60.2040707	76.38769493	36.33160821	72.7156396	71.73929194	47.09908282	73.6362835	24.83690227	83.18515503	109.9991817	37.57537141	77.76217848	73.88114991	42.67176097	48.00426812	76.13583174	64.08091824	83.73521443	55.69817045	86.09980565	45.42890174	46.82027571	43.12884137	67.16988776	32.74766468
AKT1|207	chr14:105242136-105241989:-	74.66521643	52.58447621	37.25764189	68.7423621	53.11053108	48.88988685	51.61241356	11.78319173	108.9668026	59.97841955	36.11624603	35.12488231	49.06518718	64.58516057	52.16220651	72.46002749	32.70020719	46.32296682	81.37508728	45.14186366	74.7968701	76.15508261	55.66728582	43.20832524	52.94602045	31.61806098	40.94760117	63.18990672	35.0517084	47.50800107	61.18559858	80.58756831	45.26420911	20.87361348	37.08464189	90.19590428	52.89870703	47.75540384	56.38370883	43.01880878	39.90509386	45.69970564	79.356443	41.48642468	83.70914096	53.80781253	43.55046204	54.70144404	33.93665598	50.22013172	81.19442335	48.16063046	156.305464	55.87304052	82.73361382	79.51161734	65.68977401	74.1543677	71.0080352	54.36947265	29.61971329	10.54263689	72.16897769	20.0194653	99.33235299	55.99721009	96.84468368	84.84829705	71.92467804	83.5904957	39.0633468	83.60622967	50.95417337	43.53302808	72.80469852	14.38522168	64.94493739	64.7194567	52.94924195	41.07125721	39.16696089	96.76349013	45.13407227	66.95870809	61.65249717	56.64332677	45.86223181	56.95893733	61.32346995	49.40631355	55.25315212	62.19346071	81.97435443	84.05765495	46.23380586	45.75922013	35.50200652	24.67539671	49.99699928	38.77466884	61.23841227	42.63343055	49.1626665	70.72192875	59.39027324	57.68808821	27.52011734	44.43145554	65.11705497	42.1080123	39.01414545	26.83574928	54.88706414	48.58170418	58.65316674	36.79963064	48.9019586	59.78684785	72.18475589	49.73087179	116.130172	44.02253157	31.93635054	62.67910525	98.46381822	148.9353015	93.28410295	60.7660358	85.94745146	45.4714617	72.47806201	43.13785762	66.87787034	63.53847961	28.49468137	65.83953045	100.0121063	70.33872964	75.82519897	46.50384599	52.22082275	33.84022008	21.02735098	52.35368318	43.31878469	37.5726053	48.52961159	38.51213115	52.56312154	45.40607213	16.82354287	56.62085328	67.21565483	27.91359136	59.78856652	70.2841251	25.77584462	4.604452618	77.67854887	82.48137772	68.54844987	55.43898334	75.46528636	39.44271607	18.02102803	67.42462292	33.80980328	41.6886587	83.5908943	39.80123211	43.21383909	81.97922443	59.29884248	106.7697288	54.05807021	57.41272872	64.65518356	57.54258748	61.14887322	61.06391327	61.26628763	35.30485887	74.09497062	47.45455554	37.10688408	134.7663131	69.3494833	22.77444195	39.94628204	39.04808033	58.12486018	25.3370626	31.51680174	97.53937541	69.00902507	34.32038103	77.59643244	26.7820166	41.567246	46.64779804	63.1866914	82.36451574	40.48765573	79.19093285	80.16779297	51.85277937	87.23249391	27.61985126	92.91020239	124.2986139	39.92143396	89.91855969	78.19188097	48.26569127	51.81874513	84.92250679	72.16404405	90.2181164	61.43413753	95.99096537	49.73668841	48.64862555	45.36325624	72.72057905	36.69820967
AKT1|207	chr14:105243107-105242996:-	64.33531833	46.84765748	33.21501985	61.81044293	47.47357718	41.62259708	41.61669856	10.59411422	90.71296695	48.13699279	30.76215297	32.67610669	41.57210316	54.7287389	43.63605542	59.85837542	27.79646705	41.82891311	68.96493928	36.7703583	66.57154862	61.56311312	49.7482662	34.66410031	42.86251473	25.08101475	32.07355484	53.31014378	28.93564362	41.59147288	51.72237192	71.26474295	38.73197408	19.48482156	32.18566214	76.99336971	42.04300822	41.0552094	45.35100213	36.49233515	35.16961921	37.01442714	73.85544948	35.35450481	70.45839683	46.36358219	37.86698243	44.48010416	27.31614276	43.05105197	68.01507997	39.16884176	136.3952672	49.76574697	73.77114427	68.27185719	54.41744321	63.30961289	62.9114212	46.02525039	25.19273822	7.732577036	63.12802622	18.0186942	86.45574894	44.31941405	86.86394591	68.41248392	62.36256891	68.16468684	32.31585368	71.67108893	42.55869589	35.37167628	62.48507707	10.59386281	58.68408044	53.95121861	45.93069832	34.49198443	34.73763067	80.48408208	38.15172729	59.07081515	52.17094652	50.96517654	43.64037142	50.188994	54.00651478	43.11038946	46.56524302	54.40057271	64.17758805	70.13392764	36.01035892	37.70316954	31.99894806	23.48010031	44.33410395	34.80118589	58.0138839	35.96975551	43.07906631	64.50876243	54.5582915	53.33554154	25.22131643	40.55054439	52.93137717	36.74912122	33.28959634	22.30883313	49.15016081	41.79795956	52.01736686	31.95375689	41.24986721	51.27300647	59.64679027	43.00467651	103.0617564	22.40597384	27.34945304	51.47853109	95.88600619	125.2531235	82.90633971	55.62093117	78.95196718	40.83470539	61.19169914	39.34416533	54.16301121	56.22128366	26.63049109	53.54299771	87.41998057	61.65631935	65.05471652	43.20963266	44.97276801	28.77672744	17.72851932	44.66359385	35.97484682	36.16454198	42.30838689	31.80947774	46.7415701	38.08222313	15.65493046	48.26760854	57.50373669	26.33812347	55.46517739	57.44536433	22.05568397	5.148776378	69.5591861	73.29210821	59.35671438	52.26976741	60.22380551	31.84903612	17.57434923	52.55632675	30.06010507	34.6634385	78.22094282	34.76529871	37.07905601	67.41407183	48.02261552	88.37075331	44.16983806	49.91357715	55.72743843	52.78735971	50.4244307	52.20478009	48.95229198	30.03787682	59.25706348	41.51618126	33.58246253	120.738246	67.49009521	18.75437212	34.53825939	34.66077094	49.58467692	22.68956055	26.74252669	82.39618543	58.32260822	28.8398342	70.0041714	22.68284179	36.12894889	39.11861402	54.12922957	68.72028983	36.53371651	69.70502191	73.06831498	47.8615875	71.18168351	25.86951719	82.68790603	108.1365493	38.31119831	75.94773553	71.37082608	43.29888853	42.06473758	72.26319813	65.84082085	81.30531597	56.76363881	85.7482121	48.36566059	40.84253611	39.40737404	64.87999867	32.23199755
AKT1|207	chr14:105244015-105243906:-	0.254638268	0.184644514	0	0.162016466	0.678210258	0	0	0	0.567859168	0.10393632	0	0.110635201	0.339324217	0	0.164049176	0.151039091	0.163198347	0.256632255	0.079919473	0.53623911	0.087447028	0.454106251	0	0.086641685	0.256154131	0	0	0	0	0	0.072432507	0.57570537	0.148083781	0	0.036627418	0.070604194	0.074528059	0	0	0.253942213	0	0.311123418	0	0.222619783	0.739314862	0	0.104952834	0	0	0	0	0	0.212920445	0.111558457	0.168981862	0.05509397	0.332673979	0.08046724	0.163282565	0	0	0	0.063848027	0	0.071681177	0.3775721	0.135432546	0.367317565	0.157125313	0	0.07568081	0.453914967	0.134815787	0.228331945	0.210859318	0	0	0.053114569	0	0.057801625	0	0	0	0.132652911	0	0	0	0.244420684	0.004124778	0.060135651	0.052980091	0.110175022	0.218232053	0.193338446	0	0.047467272	0.061173014	0.187889949	0	0.010660385	0	0	0	0	0.207431891	0	0.234834047	0	0.053541463	0	0.079993538	0	0	0.231911508	0.079509904	0.076275928	0.200631599	0.155602134	0.17786808	0	0.172211912	0	0	0.932612255	0.797567148	0.075285266	0.07285713	0.009462359	0.07636022	0.071142594	0.449955472	0	0.482408263	0	0	0.083647454	0.34101081	0	0.203446635	0.247243018	0.005256775	0	0	0.232178588	0.059389284	0.116980373	0.074663114	0.188240169	0.056236017	0.148925314	0	0	0.065052055	0	0.134160772	0.139773994	0	0.049187861	0.217440752	0	0.125951161	0.246133087	0.104882977	0	0.093862164	0.172069508	0	0.025655216	0.094912696	0.102539459	0.184465056	0.361522795	0.36426845	0.090166845	0.186896588	0.278748561	0.077405758	0	0.003029756	0	0	0.059832577	0	0.244819	0.225456095	0.462789623	0	0.059758906	0.05717528	0.064256522	0.208511591	0.122507299	0	0.1188355	0.180400456	0.003622824	0.106686262	0.062325284	0.191657312	0.078606397	0	0	0.081094323	0.048042424	0.059293571	0.047554816	0.116412559	0	0.301850241	0.43950359	0.048412463	0.438870605	0.25845847	0.136745752	0.062433748	0.143624747	0.103739324	0.056498317	0.270928965	0.228024185	0.04507012	0.168968916	0.108698485	0	0
