AKT1|207	chr14:105238789-105238702:-	81.79772086	54.00252534	38.55164494	71.90478998	56.94754612	47.43385975	54.26114079	14.62280456	101.7816576	50.38313089	30.36912301	33.45331898	52.19572673	61.89100222	47.60502016	62.54723666	35.70371839	45.60569034	71.58986582	40.61196027	68.6502894	65.54296117	48.05732051	36.42633029	46.13335903	28.9245575	49.02389373	59.22966973	35.82231646	51.91051683	52.53167584	82.31867157	43.92535162	24.52007019	49.53667499	86.63840699	58.58278081	45.94282179	61.12131178	47.28943994	37.6921851	42.62761215	86.4711716	45.04048028	69.67906173	51.07520358	57.13632272	53.47220511	42.19523202	52.75434514	73.07385489	43.9348566	148.9742718	53.56170103	81.61451196	73.60416642	77.01402624	71.60377367	72.32932628	45.73826747	28.91921313	24.28030663	68.20884697	34.83362795	86.79395894	53.86427511	92.12040077	88.44354337	75.95175733	82.31601966	36.19523426	85.54675997	48.84375975	45.19830849	77.33086349	25.66995908	62.09230633	60.09116797	54.46239433	41.61717012	34.41696274	90.37737851	48.46644069	74.98869074	63.71478477	53.95814924	48.40008562	52.38424091	61.93354696	58.76455862	55.84234085	63.63698345	91.21350965	87.34477878	55.94026226	48.69667454	41.06697344	28.8169593	50.16591825	33.83339639
AKT1|207	chr14:105239429-105239215:-	79.99194704	53.7511835	43.6157032	73.52241401	55.62069302	48.97993457	53.32894145	12.9479727	103.7535485	50.76781613	34.08436039	36.32621927	52.94139997	64.63716665	48.86696845	71.63717256	36.92396761	51.11282036	79.12354928	43.84765858	71.01276238	68.92947169	50.51329817	37.45564358	49.49271124	30.59380991	47.74860522	66.5063397	39.04616027	53.22469632	53.93048231	85.21979151	47.89862888	25.21427668	46.50155927	88.34981982	57.56963251	45.09306931	52.60588889	43.95983395	37.04308506	39.24682381	84.47437969	43.47801954	74.71007304	50.69398593	54.87275858	54.87684193	40.75536212	52.96549869	77.2409044	46.60211612	153.3086855	53.73372693	80.71160904	73.98684529	71.70295063	73.15041017	72.91380492	48.91229629	30.06763768	21.56761891	71.15467613	31.41055856	91.52060096	56.18488318	97.08037342	85.64049049	76.79252391	86.12309085	38.39068589	87.16313457	53.04769223	46.05083625	76.15701529	24.24329809	62.07589081	59.84727328	60.02239694	41.86934652	36.69009864	93.30544133	52.41109478	76.15708525	67.65428171	57.36325086	49.42478265	57.72370737	62.23005138	53.96237723	54.35313825	61.67563721	89.44329741	89.42022168	49.56284197	47.52299656	40.53067817	27.84580736	49.82503527	35.83679811
AKT1|207	chr14:105239716-105239588:-	96.09140217	66.55586135	51.96387457	87.89680705	75.14037819	64.67597717	67.6990172	21.14413602	135.608511	72.18030937	50.94367345	49.69647477	66.40589351	80.76146553	66.30359001	103.6493018	51.28236061	64.61065167	113.5420288	60.35807653	98.78816196	98.77908483	73.6737504	49.51323773	76.00205595	39.25991508	59.87527861	84.2401351	47.67345316	68.17057442	71.69212344	115.4010339	63.74639445	26.33002745	58.27888307	117.3783239	73.00872656	58.88263781	78.41979625	62.91603297	54.49793524	58.72204725	105.5605119	59.9709375	104.7421936	70.99350093	71.78367038	79.48134569	59.16843252	75.43176469	111.8938319	67.23194394	203.9832687	70.02408164	110.1707996	101.7281539	96.81466114	102.1121793	112.7072034	75.82919004	43.42275596	22.29482296	95.78233499	35.00470187	129.2816031	68.56963832	127.5194627	117.3439129	104.248463	108.3803718	51.37714988	117.9314313	70.18488986	55.7304292	104.624991	29.05608005	84.956571	85.31739739	83.1778105	55.70651789	58.58713768	142.6336042	67.17969282	112.0583925	96.99144234	83.80301821	80.96593585	80.13610638	82.63961454	68.56238107	74.35924216	87.2708955	117.5135984	115.184928	66.64075888	65.3444036	51.03214036	37.03815745	66.09851422	51.13164982
AKT1|207	chr14:105239917-105239792:-	94.82917717	69.82158531	51.42677737	90.79342238	71.3655208	62.28577756	64.04951056	18.71461653	137.8358699	73.2201675	45.31963659	46.52754608	62.12916953	75.67021739	60.38337682	97.56612306	44.80688333	65.20399428	113.5801594	61.57533511	93.01129637	91.52605146	73.61425449	52.18827496	71.52324808	38.28697287	57.71007305	88.22528107	47.98921136	69.01761335	69.40011453	104.9114521	63.57836117	29.89685875	52.52909506	114.2150605	66.83132162	61.50199675	74.07324036	56.38967295	52.05454439	58.73365784	98.51296168	59.85466148	100.7388491	70.22590746	58.91335745	75.07318695	56.24608819	72.45971345	104.0037537	68.09091828	199.7578386	69.45976759	106.3809655	97.50696947	88.98087253	102.4457812	105.1752193	71.90839192	39.69039444	17.39972478	95.6136362	31.45186602	128.4339594	71.04151039	127.6415612	115.7441775	99.82528587	103.3085715	50.19193739	113.5281474	68.62048677	52.47756714	98.61962428	25.36422411	84.46666405	83.28954627	81.50249607	55.55938086	55.30669995	137.6282775	65.56269795	105.8648139	95.55084253	83.17841974	73.80648461	78.20918718	80.43276867	68.30169113	73.80690173	84.52907128	109.4845858	106.2874048	62.1074753	58.7457221	49.910188	35.17423336	64.25039422	48.4392282
AKT1|207	chr14:105240317-105240249:-	74.80870466	50.07574506	35.05928214	59.81711404	53.98972461	51.37495336	47.71448167	13.68018636	99.76215697	53.84443628	32.43726863	35.79353408	45.47483872	60.44220973	43.60450865	66.21900239	31.6368274	44.57352275	77.41810921	50.26138929	75.65967564	67.77061266	54.6412957	39.26877399	48.22206703	32.19452485	48.72593954	67.43728317	38.1549814	56.91503935	57.91388351	80.33885	44.7221604	19.4176832	42.85695425	87.295026	54.56836471	48.27020683	51.15256663	40.24389722	38.16649226	46.57854675	78.89413331	44.50362607	77.31037538	54.63774455	42.1502749	56.27938668	37.46964012	55.49636535	75.8506627	44.91310385	154.9228574	51.33973616	83.85796947	75.86838885	69.32025744	74.22601444	71.44227248	52.69014846	30.24455765	9.824860581	72.44770821	21.37647806	92.62570175	54.19473317	97.33867397	84.92732977	71.85545489	78.50274352	40.02959582	79.87023848	50.67471445	40.32110506	75.95578674	19.56293095	63.71410494	62.09247106	71.78776841	42.23489358	35.44184233	113.1255572	55.0796724	85.00898406	72.13676416	67.66262156	59.98012287	58.72741815	60.00028128	51.26276683	53.42497062	62.44310453	83.84368176	85.60789064	44.41332326	42.08599697	35.62485813	27.66477184	52.12898862	38.37051884
AKT1|207	chr14:105241340-105241275:-	83.75841409	60.1033879	41.87064721	83.23120515	63.96800521	53.71596781	60.22758281	15.59874333	117.9159562	61.23927947	41.00225024	39.88399005	51.38755131	67.22673621	56.52861178	82.05374585	38.95000551	54.00244548	92.93302705	55.26946454	81.2528636	81.97289938	67.0560375	49.49550641	60.15922079	35.97160697	53.96369797	76.06742528	42.73719899	56.5389103	61.82114489	92.46547871	52.99178113	25.01111408	42.89223247	99.88375387	55.958151	50.82920968	63.45067232	46.15959168	44.78431961	49.88839319	89.96382737	53.56343802	87.81069052	62.7851435	48.73659759	59.14494679	39.22677748	63.11534128	96.97787905	55.04590242	192.0496758	62.63037288	95.59072015	91.36416673	82.88757016	86.01679751	88.02169688	61.18410971	30.4977522	13.14946785	85.3094768	23.03507239	112.980155	62.19451536	121.6635708	103.0356572	86.78380179	98.31378132	46.0135383	99.64907268	58.66059599	49.66600355	92.2509515	20.88609387	77.24733228	80.82798107	76.63092543	47.18732007	44.62852775	144.4878104	59.86093941	93.45397599	85.10021285	69.41533071	53.14214764	69.04232523	69.05566425	61.43257703	67.66617275	76.21348036	97.95481186	97.76859873	58.26496254	50.63492149	43.30437642	32.82119844	57.46714863	45.18423856
AKT1|207	chr14:105241544-105241413:-	69.88298625	47.5099926	33.39204011	63.73693524	48.29217439	43.7279877	45.06702035	11.34639026	98.15445714	55.56955324	32.2095937	33.98897775	44.14681035	61.82907702	48.80736391	67.09465017	31.04848554	44.0469784	75.73835246	41.51776958	67.07041309	73.63739049	54.22386955	42.6551454	51.90536545	26.07698527	39.96324692	59.37449288	32.57792243	45.5478491	52.51477492	74.15684857	42.44821591	19.22528618	36.38450687	85.1427748	47.99979643	46.44180765	53.75002446	37.61458217	38.23391086	42.24611558	76.22954066	39.7818503	74.13950379	50.92963696	42.76827977	44.87910482	28.40181325	48.54350774	74.15108577	46.29964505	140.6208798	48.93818907	73.91403334	69.3467799	60.15577233	67.87411709	66.04321697	49.24691739	26.25416468	9.177567203	65.29312041	18.21232587	88.42271458	52.56107117	90.86142293	75.46662579	64.72428083	73.3133862	33.06995186	73.71009209	44.54650653	39.13609535	66.36524068	14.079454	55.26304902	58.27376446	54.80018456	37.63463815	31.42685138	94.49652542	48.99195472	65.15026649	60.08665592	57.21272325	41.62922327	51.64853465	52.51444373	46.53697616	52.68958391	60.05538621	76.03265334	75.84484601	41.71353345	40.33135894	31.36646279	23.5380677	43.09002491	34.5356986
AKT1|207	chr14:105242136-105241989:-	74.66521643	52.58447621	37.25764189	68.7423621	53.11053108	48.88988685	51.61241356	11.78319173	108.9668026	59.97841955	36.11624603	35.12488231	49.06518718	64.58516057	52.16220651	72.46002749	32.70020719	46.32296682	81.37508728	45.14186366	74.7968701	76.15508261	55.66728582	43.20832524	52.94602045	31.61806098	40.94760117	63.18990672	35.0517084	47.50800107	61.18559858	80.58756831	45.26420911	20.87361348	37.08464189	90.19590428	52.89870703	47.75540384	56.38370883	43.01880878	39.90509386	45.69970564	79.356443	41.48642468	83.70914096	53.80781253	43.55046204	54.70144404	33.93665598	50.22013172	81.19442335	48.16063046	156.305464	55.87304052	82.73361382	79.51161734	65.68977401	74.1543677	71.0080352	54.36947265	29.61971329	10.54263689	72.16897769	20.0194653	99.33235299	55.99721009	96.84468368	84.84829705	71.92467804	83.5904957	39.0633468	83.60622967	50.95417337	43.53302808	72.80469852	14.38522168	64.94493739	64.7194567	52.94924195	41.07125721	39.16696089	96.76349013	45.13407227	66.95870809	61.65249717	56.64332677	45.86223181	56.95893733	61.32346995	49.40631355	55.25315212	62.19346071	81.97435443	84.05765495	46.23380586	45.75922013	35.50200652	24.67539671	49.99699928	38.77466884
AKT1|207	chr14:105243107-105242996:-	64.33531833	46.84765748	33.21501985	61.81044293	47.47357718	41.62259708	41.61669856	10.59411422	90.71296695	48.13699279	30.76215297	32.67610669	41.57210316	54.7287389	43.63605542	59.85837542	27.79646705	41.82891311	68.96493928	36.7703583	66.57154862	61.56311312	49.7482662	34.66410031	42.86251473	25.08101475	32.07355484	53.31014378	28.93564362	41.59147288	51.72237192	71.26474295	38.73197408	19.48482156	32.18566214	76.99336971	42.04300822	41.0552094	45.35100213	36.49233515	35.16961921	37.01442714	73.85544948	35.35450481	70.45839683	46.36358219	37.86698243	44.48010416	27.31614276	43.05105197	68.01507997	39.16884176	136.3952672	49.76574697	73.77114427	68.27185719	54.41744321	63.30961289	62.9114212	46.02525039	25.19273822	7.732577036	63.12802622	18.0186942	86.45574894	44.31941405	86.86394591	68.41248392	62.36256891	68.16468684	32.31585368	71.67108893	42.55869589	35.37167628	62.48507707	10.59386281	58.68408044	53.95121861	45.93069832	34.49198443	34.73763067	80.48408208	38.15172729	59.07081515	52.17094652	50.96517654	43.64037142	50.188994	54.00651478	43.11038946	46.56524302	54.40057271	64.17758805	70.13392764	36.01035892	37.70316954	31.99894806	23.48010031	44.33410395	34.80118589
AKT1|207	chr14:105244015-105243906:-	0.254638268	0.184644514	0	0.162016466	0.678210258	0	0	0	0.567859168	0.10393632	0	0.110635201	0.339324217	0	0.164049176	0.151039091	0.163198347	0.256632255	0.079919473	0.53623911	0.087447028	0.454106251	0	0.086641685	0.256154131	0	0	0	0	0	0.072432507	0.57570537	0.148083781	0	0.036627418	0.070604194	0.074528059	0	0	0.253942213	0	0.311123418	0	0.222619783	0.739314862	0	0.104952834	0	0	0	0	0	0.212920445	0.111558457	0.168981862	0.05509397	0.332673979	0.08046724	0.163282565	0	0	0	0.063848027	0	0.071681177	0.3775721	0.135432546	0.367317565	0.157125313	0	0.07568081	0.453914967	0.134815787	0.228331945	0.210859318	0	0	0.053114569	0	0.057801625	0	0	0	0.132652911	0	0	0	0.244420684	0.004124778	0.060135651	0.052980091	0.110175022	0.218232053	0.193338446	0	0.047467272	0.061173014	0.187889949	0	0.010660385
